峽,gorge,ㄒㄧㄚˊ,xiá,山大人人,"gorge, strait, ravine; isthmus",海峽 峽谷,ㄏㄞˇㄒㄧㄚˊ  ㄒㄧㄚˊㄍㄨˇ,hǎixiá xiágǔ,峡,2048,2539
倘,if,ㄊㄤˇ,tǎng,人火月口,"if, supposing, in event of",倘若,ㄊㄤˇㄖㄨㄛ`,tǎngruò,,2003,2540
蘊,amass,ㄩㄣ`,yùn,廿女火廿,"collect, gather, store; profound; (Budd.) skandha",,,,蕴,2429,2541
囊,sack,ㄋㄤˊ,náng,十月口口女,"bag, purse, sack; put in bag",囊括,ㄋㄤˊㄎㄨㄛ`,nángkuò,,2677,2543
霉,mildew,ㄇㄟˊ,méi,一月人田卜,"mildew, mold; moldy, mildewed",,,,,1684,2544
剃,shave,ㄊㄧ`,tì,金竹中弓,shave,,,,,2221,2546
衍,develop,ㄧㄢˇ,yǎn,竹人水一弓,"overflow, spill over, spread out",敷衍 衍生,ㄈㄨ ㄧㄢˇ  ㄧㄢˇㄕㄥ ,fūyǎn yǎnshēng,,1938,2547
廂,side room,ㄒㄧㄤ,xiāng,戈木月山,"side-room, wing; theatre box",車廂,ㄔㄜ ㄒㄧㄤ ,chēxiāng,厢,1750,2549
臟,guts,ㄗㄤ`,zàng,月廿戈尸,"internal organs, viscera",心臟,ㄒㄧㄣ ㄗㄤ`,xīnzàng,脏,2189,2550
枕,pillow,ㄓㄣˇ,zhěn,木中月山,pillow,枕頭,ㄓㄣˇㄊㄡ˙,zhěntou,,2436,2551
慌,nervous,ㄏㄨㄤ,huāng,心廿卜山,"nervous, panicky, frantic",慌張,ㄏㄨㄤ ㄓㄤ ,huāngzhāng,,1775,2552
豔,gorgeous,ㄧㄢ`,yàn,山廿土戈廿,"plump, voluptuous, beautiful",,,,,2662,2553
湘,Hunan Province,ㄒㄧㄤ,xiāng,水木月山,Hunan province,,,,,3023,2554
熄,put out,ㄒㄧ,xī,火竹山心,"put out, extinguish, quash",,,,,1786,2555
畜,livestock,ㄔㄨ`,chù,卜女戈田,"livestock, domestic animals",,,,,2347,3106
蓄,save up,ㄒㄩ`,xù,廿卜女田,"store, save, hoard, gather",儲蓄,ㄔㄨˇㄒㄩ`,chǔxù,,2348,2557
削,peel,ㄒㄩㄝ,xuē,火月中弓,"scrape off, pare, trim",削減 剝削 削弱,ㄒㄩㄝ ㄐㄧㄢˇ  ㄅㄛ ㄒㄩㄝ   ㄒㄩㄝ ㄖㄨㄛ`,xuējiǎn bōxuē xuēruò,,118,2558
鵬,roc,ㄆㄥˊ,péng,月月竹火,fabulous bird of enormous size,,,,鹏,2808,2559
券,voucher,ㄑㄩㄢ`,quàn,火手尸竹,"certificate, ticket; title deeds",證券,ㄓㄥ`ㄑㄩㄢ`,zhèngquàn,,2179,2560
渺,insignificant,ㄇㄧㄠˇ,miǎo,水月山竹,"endlessly long, boundless, vast",,,,,1524,2561
臘,dried meat,ㄌㄚ`,là,月女女女,year end sacrifice; dried meat,臘月,ㄌㄚ`ㄩㄝ`,Làyuè,腊,2919,2562
伺,attend to,ㄘ`,cì,人尸一口,"serve, wait upon, attend; examine",伺候,ㄘ`ㄏㄡ`,cìhòu,,2757,2563
蕾,flower bud,ㄌㄟˇ,lěi,廿一月田,"buds, unopened flowers",,,,,1666,2564
挨,suffer,ㄞ,āi,手戈人大,"near, close by, next to, towards, against; to wait; to lean on",,,,,2207,2566
漿,thick liquid,ㄐㄧㄤ,jiāng,女戈水,any thick fluid; starch; broth,豆漿,ㄉㄡ`ㄐㄧㄤ ,dòujiāng,浆,2191,2567
娶,take a wife,ㄑㄩˇ,qǔ,尸水女,"marry, take wife",,,,,1917,2568
廚,kitchen,ㄔㄨˊ,chú,戈土廿戈,kitchen; closet; cupboard,廚房 廚師,ㄔㄨˊㄈㄤˊ  ㄔㄨˊㄕ ,chúfáng chúshī,厨,1073,2569
睜,unshut,ㄓㄥ,zhēng,月山月尸木,to open the eyes; stare,,,,睁,2152,2570
薛,Xue,ㄒㄩㄝ,xuē,廿竹口十,kind of marsh grass; feudal state,,,,,3014,2572
蓬,disheveled,ㄆㄥˊ,péng,廿卜竹十,type of raspberry; fairyland,蓬勃,ㄆㄥˊㄅㄛˊ,péngbó,,2525,2573
垮,collapse,ㄎㄨㄚˇ,kuǎ,土大一尸,"be defeated, fail, collapse",,,,,2877,2574
暨,,ㄐㄧ`,jì,日山日一,"and; attain, reach; confines",,,,,,2575
鑼,gong,ㄌㄨㄛˊ,luó,金田中土,gong,,,,锣,2334,2576
遂,satisfy,ㄙㄨㄟ`,suì,卜廿心人,"comply with, follow along; thereupon",,,,,1718,2577
喧,boisterous,ㄒㄩㄢ,xuān,口十一一,"lively, noisy; clamor, talk loudly",,,,,1538,2578
釘,nail,ㄉㄧㄥ,dīng,金一弓,"nail, spike; pursue closely",,,,钉,265,2579
堵,stop up,ㄉㄨˇ,dǔ,土十大日,"wall; stop, prevent; stop up",堵塞,ㄉㄨˇㄙㄜ`,dǔsè,,2237,2580
醇,mellow wine,ㄔㄨㄣˊ,chún,一田卜口木,"rich, good as wine; pure, unmixed",膽固醇,ㄉㄢˇㄍㄨ`ㄔㄨㄣˊ,dǎngùchún,,2396,2581
耕,till,ㄍㄥ,gēng,手木廿廿,"plow, cultivate",耕地,ㄍㄥ ㄉㄧ`,gēngdì,,2797,2583
濱,water's edge,ㄅㄧㄣ,bīn,水十一金,"beach, sea coast; river bank",,,,滨,1540,2584
履,footwear,undefinedˇ,lǚ,尸竹人水,"footwear, shoes; walk on, tread",履歷 履行,undefinedˇㄌㄧ`  undefinedˇㄒㄧㄥˊ,lǚlì lǚxíng,,2086,2586
艱,arduous,ㄐㄧㄢ,jiān,廿人日女,"difficult, hard; distressing",艱苦 艱難,ㄐㄧㄢ ㄎㄨˇ  ㄐㄧㄢ ㄋㄢˊ,jiānkǔ jiānnán,艰,2533,2587
緯,latitude,ㄨㄟˇ,wěi,女火木一手,woof; parallels of latitude,,,,纬,2571,2588
姦,adultery,ㄐㄧㄢ,jiān,女女女,"adultery, debauchery; debauch",,,,奸,1512,2589
摯,earnest,ㄓ`,zhì,土戈手,"sincere, warm, cordial; surname",誠摯,ㄔㄥˊㄓ`,chéngzhì,挚,2494,2590
鴉,raven,ㄧㄚ,yā,一竹竹日火,"crow, raven; Corvus species (various)",烏鴉 鴉片,ㄨ ㄧㄚ   ㄧㄚ ㄆㄧㄢ`,wūyā yāpiàn,鸦,2816,2591
蒸,steam,ㄓㄥ,zhēng,廿弓水火,steam; evaporate,水蒸氣 蒸發 蒸氣,ㄕㄨㄟˇㄓㄥ ㄑㄧ`  ㄓㄥ ㄈㄚ   ㄓㄥ ㄑㄧ`,shuǐzhēngqì zhēngfā zhēngqì,,1373,2592
葡,grapes (A),ㄆㄨˊ,pú,廿心戈月,grapes,葡萄,ㄆㄨˊㄊㄠ˙,pútao,,2995,2593
嚐,taste,ㄔㄤˊ,cháng,口火月日,taste,,,,,1896,2594
霍,all at once,ㄏㄨㄛ`,huò,一月人土,"quickly, suddenly; surname",,,,,1741,2597
妓,prostitute,ㄐㄧ`,jì,女十水,prostitute,,,,,1849,2599
棉,cotton,ㄇㄧㄢˊ,mián,木竹日月,cotton; cotton padded,棉被 棉花,ㄇㄧㄢˊㄅㄟ`  ㄇㄧㄢˊㄏㄨㄚ˙,miánbèi miánhua,,386,2600
秉,wield,ㄅㄧㄥˇ,bǐng,竹木中,"grasp, hold; bundle; authority",,,,,2141,2601
爹,dad,ㄉㄧㄝ,diē,金大弓戈弓,"father, daddy",,,,,2247,2602
撈,scoop up,ㄌㄠ,lāo,手火火尸,"scoop out of water; dredge, fish",,,,捞,2072,2603
綁,truss,ㄅㄤˇ,bǎng,女火手十中,"bind, tie, fasten",,,,绑,2742,2604
呻,groan,ㄕㄣ,shēn,口中田中,"groan, moan; recite with intonation",,,,,2114,2607
拂,caress,ㄈㄨˊ,fú,手中中弓,"shake off, brush away; dust",,,,,2220,2608
貳,II,ㄦ`,èr,戈心一一金,number two,,,,贰,1629,2609
燭,candle,ㄓㄨˊ,zhú,火田中戈,"candle, taper; to shine, illuminate",蠟燭,ㄌㄚ`ㄓㄨˊ,làzhú,烛,2955,2610
懲,chasten,ㄔㄥˊ,chéng,竹大心,"punish, reprimand; warn",,,,惩,1934,2611
宴,banquet,ㄧㄢ`,yàn,十日女,"to entertain, feast; a feast, banquet",宴會,ㄧㄢ`ㄏㄨㄟ`,yànhuì,,187,2612
撇,cast aside,ㄆㄧㄝ,piē,手火月大,"discard, abandon, throw away",,,,,1982,2613
爍,luminous,ㄕㄨㄛ`,shuò,火女戈木,"shine, glitter, sparkle",閃爍,ㄕㄢˇㄕㄨㄛ`,shǎnshuò,烁,2355,2614
汰,get rid of,ㄊㄞ`,tài,水大戈,"excessive; scour, wash out",淘汰,ㄊㄠˊㄊㄞ`,táotài,,1522,2615
癌,cancer,ㄞˊ,ái,大口口山,cancer; marmoset,癌症,ㄞˊㄓㄥ`,áizhèng,,2599,2617
咕,mutter,ㄍㄨ,gū,口十口,"mumble, mutter, murmur; rumble",嘀咕,ㄉㄧˊㄍㄨ˙,dígu,,1502,2618
崩,crumble,ㄅㄥ,bēng,山月月,"rupture, split apart, collapse",崩潰,ㄅㄥ ㄎㄨㄟ`,bēngkuì,,1878,2619
膩,sick and tired of,ㄋㄧ`,nì,月戈心金,"greasy, oily, dirty; smooth",油膩,ㄧㄡˊㄋㄧ`,yóunì,腻,1630,2620
撰,compose,ㄓㄨㄢ`,zhuàn,手口山金,"compose, write, compile",撰寫,ㄓㄨㄢ`ㄒㄧㄝˇ,zhuànxiě,,2705,2621
樸,plain,ㄆㄨˇ,pǔ,木廿金人,"simple, honest; plain; rough",樸素,ㄆㄨˇㄙㄨ`,pǔsù,朴,2689,2622
棺,coffin,ㄍㄨㄢ,guān,木十口口,coffin,棺材,ㄍㄨㄢ ㄘㄞ˙,guāncai,,2246,2623
頌,extol,ㄙㄨㄥ`,sòng,金戈一月金,"laud, acclaim; hymn; ode",歌頌,ㄍㄜ ㄙㄨㄥ`,gēsòng,颂,1889,2624
魄,vigor,ㄆㄛ`,pò,竹日竹戈,vigor; body; dark part of moon,落魄 魄力,ㄌㄨㄛ`ㄆㄛ`  ㄆㄛ`ㄌㄧ`,luòpò pòlì,,2898,2625
寇,outlaw,ㄎㄡ`,kòu,十一山水,"bandits, thieves; enemy; invade",,,,,1843,2628
萄,grapes (B),ㄊㄠˊ,táo,廿心人山,grapes,葡萄,ㄆㄨˊㄊㄠ˙,pútao,,2996,2629
妝,put on makeup,ㄓㄨㄤ,zhuāng,女一女,"to adorn oneself, dress up, use make-up",化妝品 化妝,ㄏㄨㄚ`ㄓㄨㄤ ㄆㄧㄣˇ  ㄏㄨㄚ`ㄓㄨㄤ ,huàzhuāngpǐn huàzhuāng,妆,916,2630
遼,far away,ㄌㄧㄠˊ,liáo,卜大金火,"distant, far",遼闊,ㄌㄧㄠˊㄎㄨㄛ`,liáokuò,辽,2631,2631
薯,yam,ㄕㄨˇ,shǔ,廿田中日,"yam, tuber, potato",馬鈴薯,ㄇㄚˇㄌㄧㄥˊㄕㄨˇ,mǎlíngshǔ,,2243,2633
曝,,ㄆㄨ`,pù,日日廿水,"sun, air in sun, expose or dry in the sun",曝光,ㄅㄠ`ㄍㄨㄤ ,bàoguāng,,,2634
諮,consult with,ㄗ,zī,卜口戈人口,"consult, confer; communicate in",,,,谘,446,2635
蘿,edible root,ㄌㄨㄛˊ,luó,廿田中土,type of creeping plant; turnip,,,,萝,2333,2636
頒,promulgate,ㄅㄢ,bān,金竹一月金,"confer, bestow; publish, promulgate",頒發 頒獎,ㄅㄢ ㄈㄚ   ㄅㄢ ㄐㄧㄤˇ,bānfā bānjiǎng,颁,1885,2637
菌,fungus,ㄐㄩㄣ,jūn,廿田竹木,"mushroom; germ, microbe",細菌 病菌,ㄒㄧ`ㄐㄩㄣ   ㄅㄧㄥ`ㄐㄩㄣ ,xìjūn bìngjūn,,1957,2638
嚮,,ㄒㄧㄤ`,xiàng,女中竹月口,"guide, direct; incline to, favor",嚮導 嚮往,ㄒㄧㄤ`ㄉㄠˇ  ㄒㄧㄤ`ㄨㄤˇ,xiàngdǎo xiàngwǎng,,,2639
氓,hoodlum,ㄇㄤˊ,máng,卜女口女心,people; subjects; vassals,流氓,ㄌㄧㄡˊㄇㄤˊ,liúmáng,,2723,2640
枚,small objects,ㄇㄟˊ,méi,木人大,"stalk of shrub, trunk of tree",,,,,1615,2641
酬,reward,ㄔㄡˊ,chóu,一田戈中中,"toast; reward, recompense",報酬 應酬,ㄅㄠ`ㄔㄡ˙  ㄧㄥ`ㄔㄡ˙,bàochou yìngchou,,2393,2642
嘲,ridicule,ㄔㄠˊ,cháo,口十十月,"ridicule, deride, scorn, jeer at",,,,,49,2644
橘,tangerine,ㄐㄩˊ,jú,木弓竹月,"orange, tangerine",橘子,ㄐㄩˊㄗ˙,júzi,,2210,2645
侮,insult,ㄨˇ,wǔ,人人田卜,"insult, ridicule, disgrace",欺侮 侮辱,ㄑㄧ ㄨˇ  ㄨˇㄖㄨˇ,qīwǔ wǔrǔ,,2018,2646
灘,beach,ㄊㄢ,tān,水廿人土,"bank, a sandbar, shoal; rapids",海灘 沙灘,ㄏㄞˇㄊㄢ   ㄕㄚ ㄊㄢ ,hǎitān shātān,滩,2534,2647
屢,time and again,undefinedˇ,lǚ,尸中田女,"frequently, often, again and again",,,,屡,2953,2648
巢,nest,ㄔㄠˊ,cháo,女女田木,"nest, living quarter in tree",,,,,2117,2650
髓,marrow,ㄙㄨㄟˇ,suǐ,月月卜大月,"bone marrow; essences, substances",精髓,ㄐㄧㄥ ㄙㄨㄟˇ,jīngsuǐ,,2271,2651
碑,stele,ㄅㄟ,bēi,一口竹竹十,stone tablet; gravestone,,,,,2970,2652
梨,pear,ㄌㄧˊ,lí,竹弓木,"pear; opera; cut, slash",梨子,ㄌㄧˊㄗ˙,lízi,,1966,2653
礦,mine,ㄎㄨㄤ`,kuàng,一口戈廿金,"mine; mineral, ore",礦產 礦工,ㄎㄨㄤ`ㄔㄢˇ  ㄎㄨㄤ`ㄍㄨㄥ ,kuàngchǎn kuànggōng,矿,2946,2654
脹,bloated,ㄓㄤ`,zhàng,月尸一女,"swell, inflate, expand",膨脹 通貨膨脹,ㄆㄥˊㄓㄤ`  ㄊㄨㄥ ㄏㄨㄛ`ㄆㄥˊㄓㄤ`,péngzhàng tōnghuòpéngzhàng,胀,2803,2656
譴,censure,ㄑㄧㄢˇ,qiǎn,卜口卜中口,"reprimand, scold, abuse",,,,谴,2676,2658
煉,refine,ㄌㄧㄢ`,liàn,火木田火,"smelt, refine; distill, condense",,,,炼,2589,2660
豹,leopard,ㄅㄠ`,bào,月竹心戈,"leopard, panther; surname",,,,,2446,2662
擅,act without authority,ㄕㄢ`,shàn,手卜田一,monopolize; claim; arbitrarily; to dare,擅長,ㄕㄢ`ㄔㄤˊ,shàncháng,,1825,2663
蠶,silkworm,ㄘㄢˊ,cán,一山日中戈,silkworms,,,,蚕,2462,2665
肌,muscle,ㄐㄧ,jī,月竹弓,muscle tissue; meat on bones,肌肉 肌膚,ㄐㄧ ㄖㄡ`  ㄐㄧ ㄈㄨ ,jīròu jīfū,,60,2666
攀,climb,ㄆㄢ,pān,木木大手,climb; pull; hang on to,,,,,2471,2667
闢,repudiate,ㄆㄧ`,pì,日弓尸口十,"open; settle, develop, open up",開闢,ㄎㄞ ㄆㄧ`,kāipì,,2557,2669
嘍,,ㄌㄡˊ,lóu,口中田女,used in onomatopoetic expressions,,,,喽,,2671
盞,small cup,ㄓㄢˇ,zhǎn,戈戈月廿,"small cup or container; classifier for lamps, etc.",,,,盏,2421,2672
鄙,despicable,ㄅㄧˇ,bǐ,口田弓中,mean; low,,,,,2737,2673
浦,river mouth,ㄆㄨˇ,pǔ,水戈十月,"bank of river, shore; surname",,,,,2729,2674
尬,embarrassed,ㄍㄚ`,gà,大山人中中,"limp, staggering gait; embarrass",尷尬,ㄍㄢ ㄍㄚ`,gāngà,,2433,2675
株,tree trunk,ㄓㄨ,zhū,木竹十木,numerary adjunct for trees; root,,,,,1558,2677
侍,serve,ㄕ`,shì,人土木戈,"serve, attend upon; attendant, servant; samurai",,,,,2006,2680
逗,tease,ㄉㄡ`,dòu,卜一口廿,"tempt, allure, arouse, stir",逗留,ㄉㄡ`ㄌㄧㄡˊ,dòuliú,,2411,2683
喉,gullet,ㄏㄡˊ,hóu,口人弓大,"throat, gullet, larynx; guttural",喉嚨,ㄏㄡˊㄌㄨㄥˊ,hóulóng,,2567,2684
栽,sow,ㄗㄞ,zāi,十戈木,"to cultivate, plant; to care for plants",,,,,1635,2685
疫,epidemic,ㄧ`,yì,大竹弓水,"epidemic, plague, pestilence",免疫 瘟疫,ㄇㄧㄢˇㄧ`  ㄨㄣ ㄧ`,miǎnyì wēnyì,,2598,2686
飼,rear,ㄙ`,sì,人戈尸一口,raise animals; feed; nourish,飼養,ㄙ`ㄧㄤˇ,sìyǎng,饲,2758,2688
鋁,aluminum,undefinedˇ,lǚ,金口竹口,aluminum,,,,铝,2068,2689
鉛,lead,ㄑㄧㄢ,qiān,金金口,lead plumbum,鉛筆,ㄑㄧㄢ ㄅㄧˇ,qiānbǐ,铅,2765,2690
劈,split,ㄆㄧ,pī,尸十尸竹,"cut apart, split, chop",,,,,2487,2691
艘,vessels,ㄙㄡ,sōu,竹卜竹難水,"counter for ships, vessels",,,,,2922,2692
仕,,ㄕ`,shì,人土,official; serve government,仕女,ㄕ`undefinedˇ,shìnǚ,,,2693
嶼,islet,ㄩˇ,yǔ,山竹難金,island,島嶼,ㄉㄠˇㄩˇ,dǎoyǔ,屿,2940,2694
郊,outskirts,ㄐㄧㄠ,jiāo,卜大弓中,"suburbs; waste land, open spaces",郊區 郊外,ㄐㄧㄠ ㄑㄩ   ㄐㄧㄠ ㄨㄞ`,jiāoqū jiāowài,,2740,2695
裸,naked,ㄌㄨㄛˇ,luǒ,中田木,"bare, nude; undress, strip",,,,,2119,2698
嘯,howl,ㄒㄧㄠ`,xiào,口中難,"roar, howl, scream; whistle",海嘯,ㄏㄞˇㄒㄧㄠ`,hǎixiào,啸,2196,2699
寓,residence,ㄩ`,yù,十田中月,residence; lodge; dwell,公寓 寓言,ㄍㄨㄥ ㄩ`  ㄩ`ㄧㄢˊ,gōngyù yùyán,,2821,2703
狸,raccoon dog,ㄌㄧˊ,lí,大竹田土,fox,,,,,1569,2704
柄,handle,ㄅㄧㄥˇ,bǐng,木一人月,"handle, lever, knob; authority",,,,,781,2705
挪,transfer,ㄋㄨㄛˊ,nuó,手尸手中,"move, shift on one side",,,,,2937,2706
沛,copious,ㄆㄟ`,pèi,水十月,"abundant, full, copious; sudden",,,,,1661,2707
彙,collection,ㄏㄨㄟ`,huì,女一月田木,"collect, compile, assemble; hedgehog",詞彙,ㄘˊㄏㄨㄟ`,cíhuì,汇,2143,2711
豎,perpendicular,ㄕㄨ`,shù,尸水一口廿,vertical; perpendicular; upright,,,,竖,2414,2712
僚,coworker,ㄌㄧㄠˊ,liáo,人大金火,"companion, colleague; officials; bureaucracy; a pretty face",,,,,2630,2713
姜,Jiang-2,ㄐㄧㄤ,jiāng,廿土女,surname; ginger,,,,,3012,2714
窄,strait,ㄓㄞˇ,zhǎi,十金竹尸,"narrow, tight; narrow-minded",狹窄,ㄒㄧㄚˊㄓㄞˇ,xiázhǎi,,2289,2715
杖,cane,ㄓㄤ`,zhàng,木十大,"cane, walking stick",,,,,2042,2716
兜,pocket,ㄉㄡ,dōu,竹女竹山,pouch,,,,,2623,2718
廊,hallway,ㄌㄤˊ,láng,戈戈戈中,"corridor, porch, veranda",走廊,ㄗㄡˇㄌㄤˊ,zǒuláng,,2746,2719
燙,scald,ㄊㄤ`,tàng,水竹火,"scald, heat; wash; iron clothes",,,,烫,1727,2720
惶,fearful,ㄏㄨㄤˊ,huáng,心竹日土,"fearful, afraid, anxious, nervous",惶恐 驚惶,ㄏㄨㄤˊㄎㄨㄥˇ  ㄐㄧㄥ ㄏㄨㄤˊ,huángkǒng jīnghuáng,,1767,2721
吶,holler,ㄋㄚ`,nà,口人月,"raise voice, yell out loud, shout; stammer",,,,呐,640,2722
耿,dedicated,ㄍㄥˇ,gěng,尸十火,"bright, shining; have guts",,,,,1913,2724
綽,ample,ㄔㄨㄛ`,chuò,女火卜日十,"graceful, delicate; spacious",,,,绰,2298,2726
迄,so far,ㄑㄧ`,qì,卜人弓,"extend, reach; until; till",,,,,1685,2727
柵,palisade,ㄕㄢ,shān,木月廿,fence; palisade; grid,,,,栅,2716,2728
煥,glowing,ㄏㄨㄢ`,huàn,火弓月大,"shining, brilliant, lustrous",,,,焕,2073,2731
妒,jealous of,ㄉㄨ`,dù,女竹尸,"jealous, envious",嫉妒,ㄐㄧˊㄉㄨ`,jídù,,2095,2732
鷗,gull,ㄡ,ōu,尸口竹日火,"seagull, tern; Larus species (various)",,,,鸥,2815,2733
溯,go upstream,ㄙㄨ`,sù,水廿山月,"go upstream, go against current; formerly",,,,,2830,2734
蠅,flies,ㄧㄥˊ,yíng,中戈口難山,flies,蒼蠅,ㄘㄤ ㄧㄥ˙,cāngying,蝇,2978,2735
潰,burst,ㄎㄨㄟ`,kuì,水中一金,flooding river; militarily defeat,崩潰,ㄅㄥ ㄎㄨㄟ`,bēngkuì,溃,2678,2738
攪,stir,ㄐㄧㄠˇ,jiǎo,手竹月山,"disturb, agitate, stir up",攪和,ㄐㄧㄠˇㄏㄨㄛ˙,jiǎohuo,搅,1112,2739
吼,roar,ㄏㄡˇ,hǒu,口弓木山,"roar, shout; bark, howl",,,,,94,2740
竭,use up,ㄐㄧㄝˊ,jié,卜廿日心女,put forth great effort; exhaust,竭力,ㄐㄧㄝˊㄌㄧ`,jiélì,,2060,2741
瞄,aim,ㄇㄧㄠˊ,miáo,月山廿田,take aim at; look at,,,,,222,2743
唾,saliva,ㄊㄨㄛ`,tuò,口竹十一,"spit, spit on; saliva",,,,,2536,2744
棲,perch,ㄑㄧ,qī,木十中女,perch; roost; stay,,,,栖,2138,2745
倡,start,ㄔㄤ`,chàng,人日日,"guide, leader; lead, introduce",倡導 提倡,ㄔㄤ`ㄉㄠˇ  ㄊㄧˊㄔㄤ`,chàngdǎo tíchàng,,1992,2746
掏,draw out,ㄊㄠ,tāo,手心人山,take out; pull out; clean out,,,,,2837,2747
俺,we (exclusive),ㄢˇ,ǎn,人大中山,"personal pronoun, I",,,,,2032,2748
浸,immerse,ㄐㄧㄣ`,jìn,水尸一水,"soak, immerse, dip, percolate",,,,,2186,2749
酌,pour wine,ㄓㄨㄛˊ,zhuó,一田心戈,serve wine; feast; deliberate,酌量,ㄓㄨㄛˊㄌㄧㄤˊ,zhuóliáng,,2394,2750
繭,cocoon,ㄐㄧㄢˇ,jiǎn,廿月中戈,"cocoon; callus, blister",,,,茧,2312,2751
芙,hibiscus (A),ㄈㄨˊ,fú,廿手人,hibiscus,,,,,3034,2752
楣,,ㄇㄟˊ,méi,木日竹山,crossbeam above or under gate,倒楣,ㄉㄠˇㄇㄟˊ,dǎoméi,,,2753
押,pawn,ㄧㄚ,yā,手田中,"mortgage, pledge; deposit; to pawn; to arrest, detain, guard",押金 抵押,ㄧㄚ ㄐㄧㄣ   ㄉㄧˇㄧㄚ ,yājīn dǐyā,,849,2754
苛,exacting,ㄎㄜ,kē,廿一弓口,"small, petty; harsh, rigorous",苛責,ㄎㄜ ㄗㄜˊ,kēzé,,1562,2756
鴿,pigeon,ㄍㄜ,gē,人口竹日火,"pigeon, dove; Columba species (various)",鴿子,ㄍㄜ ㄗ˙,gēzi,鸽,2811,2757
凸,convex,ㄊㄨ,tū,月尸尸,"protrude, bulge out, convex",,,,,31,2758
匠,artisan,ㄐㄧㄤ`,jiàng,尸竹一中,"craftsman, artisan; workman",,,,,2620,2759
悼,mourn,ㄉㄠ`,dào,心卜日十,"grieve, mourn, lament; grieved",,,,,1757,2760
蛛,spider (back end),ㄓㄨ,zhū,中戈竹十木,spider,,,,,2982,2761
繩,rope,ㄕㄥˊ,shéng,女火口難山,"rope, string, cord; measure, restrain",繩子,ㄕㄥˊㄗ˙,shéngzi,绳,2977,2762
掠,pillage,undefined`,lüè,手卜口火,"rob, ransack, plunder; pass by",,,,,1813,2763
瞞,dissemble,ㄇㄢˊ,mán,月山廿中月,"deceive, lie; eyes half-closed",,,,瞒,2933,2765
蔥,onion,ㄘㄨㄥ,cōng,廿竹田心,"scallions, onions, leeks",,,,葱,2949,2767
墳,tomb,ㄈㄣˊ,fén,土十廿金,"grave, mound; bulge; bulging",墳墓,ㄈㄣˊㄇㄨ`,fénmù,坟,1834,2768
啤,beer,ㄆㄧˊ,pí,口竹竹十,beer,啤酒,ㄆㄧˊㄐㄧㄡˇ,píjiǔ,,2969,2770
滔,surging,ㄊㄠ,tāo,水月竹難,"overflow; rushing water, a torrent",,,,,2928,2775
贖,redeem,ㄕㄨˊ,shú,月金土田金,"buy, redeem; ransom; atone for",,,,赎,1611,2778
蟬,cicada,ㄔㄢˊ,chán,中戈口口十,cicada; continuous,,,,蝉,1711,2779
蕉,banana,ㄐㄧㄠ,jiāo,廿人土火,banana; plantain,香蕉,ㄒㄧㄤ ㄐㄧㄠ ,xiāngjiāo,,1736,2780
貶,devalue,ㄅㄧㄢˇ,biǎn,月金竹戈人,"decrease, lower; censure, criticize",貶值,ㄅㄧㄢˇㄓˊ,biǎnzhí,贬,2200,2781
裹,envelop,ㄍㄨㄛˇ,guǒ,卜田木女,"wrap, bind; encircle, confine",包裹,ㄅㄠ ㄍㄨㄛˇ,bāoguǒ,,2120,2782
朦,dim,ㄇㄥˊ,méng,月廿月人,condition or appearance of moon,,,,,1720,2784
芽,sprout,ㄧㄚˊ,yá,廿一女竹,"bud, sprout, shoot",,,,,2782,2785
顫,tremble,ㄔㄢ`,chàn,卜一一月金,"shiver, tremble; trembling",顫抖,ㄔㄢ`ㄉㄡˇ,chàndǒu,颤,1827,2788
燥,parched,ㄗㄠ`,zào,火口口木,"dry, parched, arid; quick-tempered",乾燥,ㄍㄢ ㄗㄠ`,gānzào,,2266,2790
啞,mute,ㄧㄚˇ,yǎ,口一中一,"dumb, mute; become hoarse",沙啞,ㄕㄚ ㄧㄚˇ,shāyǎ,哑,2706,2791
惰,indolent,ㄉㄨㄛ`,duò,心大一月,"indolent, careless, lazy, idle",懶惰,ㄌㄢˇㄉㄨㄛ`,lǎnduò,,1762,2794
糧,provisions,ㄌㄧㄤˊ,liáng,火木日一土,"food, grain, provisions",糧食,ㄌㄧㄤˊㄕ˙,liángshi,粮,1972,2796
貸,loan,ㄉㄞ`,dài,人心月山金,lend; borrow; pardon,貸款 借貸,ㄉㄞ`ㄎㄨㄢˇ  ㄐㄧㄝ`ㄉㄞ`,dàikuǎn jièdài,贷,2039,2797
噢,,ㄛ,ō,口竹月大,"moan; interjection for pain, sad",,,,,,2801
齣,shows,ㄔㄨ,chū,卜山心口,"act; stanza; time, occasion",,,,,2478,2802
簿,register,ㄅㄨ`,bù,竹水戈戈,"register, account book, notebook",,,,,2732,2804
喘,wheeze,ㄔㄨㄢˇ,chuǎn,口山一月,"pant, gasp, breathe heavily",,,,,2162,2805
腥,fishy smell,ㄒㄧㄥ,xīng,月日竹一,"raw meat; rank, strong-smelling",,,,,2513,2807
敷,apply,ㄈㄨ,fū,戈尸人大,"spread, diffuse; apply, paint",敷衍,ㄈㄨ ㄧㄢˇ,fūyǎn,,2728,2808
悍,bold,ㄏㄢ`,hàn,心日一十,"courageous, brave; violent",,,,,2579,2809
僵,stiff,ㄐㄧㄤ,jiāng,人一田一,"stiff and motionless, stock still",,,,,2216,2811
